scene	code_index	zh_body
SEEN1417	719	「伤成这样，也做不出什么好东西吧。」
SEEN1417	722	「虽然不知道你这么拼命到底是为了什么，不过既然要做，当然还是做得好一点比较好吧？」
SEEN1417	819	她就在那里。
SEEN1417	858	她就在那里。
SEEN1418	123	「小刀…
SEEN1418	125	帮我找…」
SEEN1418	392	「手怎么样？」
SEEN1418	634	我隔着门上的玻璃往里面看。
SEEN1421	600	――然后，要一直做到凑齐７００个为止。
SEEN1421	604	也就是说，是全校学生每人一个吗…？
SEEN1421	606	我回过头去。
SEEN1421	608	却已经只剩下一个啪嗒啪嗒跑远的小小背影。
SEEN1422	349	我一边想着这些，一边继续走着…
SEEN1422	387	　艺术吗？
SEEN1422	389	　神的启示吗？
SEEN1422	391	（真是的，完全搞不懂这家伙…）
SEEN1422	410	嗯…找个地方放着吧。
SEEN1422	412	这种东西也塞不进书包，又占地方，实在没办法…。
SEEN1422	417	带回去…
SEEN1422	419	怎么带。
SEEN1422	421	我那扁扁的书包怎么看都装不下。
SEEN1422	423	没办法。找个别的袋子装着带走吧…。
SEEN1423	395	「啊，怎么了？」\n$w「嗯，怎么了？」
SEEN1423	825	「不过，要说还有别的可能…」
SEEN1423	827	「嗯…会是什么呢…」
SEEN1423	1499	我是这么想的。
SEEN1423	1541	这时，上课铃响了。
SEEN1423	1544	我赶紧回到教室。
SEEN1426	255	「＊Ａ。」
SEEN1426	258	「＊Ｂ。」
SEEN1426	524	「＊Ａ，不可以欺负她。」
SEEN1426	527	「＊Ｂ，不可以欺负她。」
SEEN1426	568	「＊Ａ…」
SEEN1426	571	「＊Ｂ…」
SEEN1426	822	「＊Ａ，面包就拜托你了。」
SEEN1426	825	「＊Ｂ，面包就拜托你了。」
SEEN1426	985	「她给我泡了红茶，还拿了蛋糕…
SEEN1426	987	聊了很多很多话…」
SEEN1426	989	「让我度过了一段非常愉快的时间。」
SEEN1426	1531	也许根本不需要我吧。
SEEN1426	2353	「咦？
SEEN1426	2355	　你们…没有订婚吗…」
SEEN1426	2374	「＊Ａ…」
SEEN1426	2377	「＊Ｂ…」
SEEN1426	2592	「没、没什么…」
SEEN1426	2609	「那个，＊Ａ。」
SEEN1426	2612	「那个，＊Ｂ。」
SEEN1426	2785	她把手放在胸前，深深吸了一口气。
SEEN1426	2787	「那个…虽然我也不太明白…」
SEEN1426	2789	「但我大概已经知道，那家伙是个很不自然的存在了…」
SEEN1426	2791	「因为…伊吹老师今天也说去看望风子了吧…」
SEEN1426	2793	「见过风子的人，早上就见过她…可现在我们明明也一直在和她说话。」
SEEN1426	2795	「而且…关于她们两个人约定结婚的事…」
SEEN1426	2797	「只有风子知道…」
SEEN1426	2799	「只有那个一直沉睡着的风子…」
SEEN1426	2801	她一定一直都在对沉睡中的风子说这些话吧…。
SEEN1426	2819	「她真的…是幽灵吗…」
SEEN1426	2821	「谁知道呢…」
SEEN1426	2823	「不过，她的身体明明是真真切切存在的…」
SEEN1426	2825	我低头看着自己的手掌。
SEEN1426	2827	「难道真的发生了什么非常不可思议的事吗…」
SEEN1426	2846	「＊Ａ，我们回学校吧。」
SEEN1426	2849	「＊Ｂ，我们回学校吧。」
SEEN1426	2851	「现在回去？」
SEEN1426	2867	「因为现在，那孩子也一定还在学校！」
SEEN1426	2883	她抓住我的手，拉着我往前走。
SEEN1426	2885	「啊、嗯…」
SEEN1426	2887	这家伙一碰上别人的事，就会拼命到这种地步…。
SEEN1426	2927	从门上的玻璃往里看，风子正坐在椅子上，继续做着手里的活。
SEEN1426	2946	「她为什么一直在做那个…＊Ａ知道吗？」
SEEN1426	2949	「她为什么一直在做那个…＊Ｂ知道吗？」
SEEN1426	4332	「关于你的事，我已经从＊Ａ那里听说了。」
SEEN1426	4335	「关于你的事，我已经从＊Ｂ那里听说了。」
SEEN1426	4337	「还有小风为了伊吹老师一直那么努力的事。」
SEEN1426	4353	「也请让我一起为伊吹老师努力吧。」
SEEN1426	4408	「＊Ａ也会来的。」
SEEN1426	4411	「＊Ｂ也会来的。」
SEEN1426	4614	，嗖。
SEEN1426	4616	，啪。
SEEN1426	4618	，嗖。
SEEN1426	4620	，啪。
SEEN1426	4622	，嗖。
SEEN1426	4671	「＊Ａ，她还受着伤，不可以欺负她。」
SEEN1426	4674	「＊Ｂ，她还受着伤，不可以欺负她。」
SEEN1426	4679	「＊Ａ，不可以欺负女孩子。」
SEEN1426	4682	「＊Ｂ，不可以欺负女孩子。」
SEEN1426	4685	…％Ａ已经彻底站到风子那边去了。
SEEN1426	6115	「＊Ａ，突然打她一下太可怜了。」
SEEN1426	6118	「＊Ｂ，突然打她一下太可怜了。」
SEEN1426	6139	（冷静一点，＊Ａ。）
SEEN1426	6142	（冷静一点，＊Ｂ。）
SEEN1426	6144	（我会想办法的。）
SEEN1427	212	「啊，是＊Ａ。」
SEEN1427	215	「啊，是＊Ｂ。」
SEEN1427	234	「＊Ａ也一起来怎么样？」
SEEN1427	237	「＊Ｂ也一起来怎么样？」
SEEN1427	1336	「请用，＊Ａ。」
SEEN1427	1339	「请用，＊Ｂ。」
SEEN1427	1453	「＊Ａ，请冷静一点再喝。」
SEEN1427	1456	「＊Ｂ，请冷静一点再喝。」
SEEN1427	1724	「＊Ａ，你觉得怎么样？」
SEEN1427	1727	「＊Ｂ，你觉得怎么样？」
SEEN1427	1979	「＊Ａ反对吗？」
SEEN1427	1982	「＊Ｂ反对吗？」
SEEN1427	2271	我们什么都不知道。
SEEN1427	2273	不知道她究竟是怎样的存在…。
SEEN1427	2275	也许有一天…她会毫无预兆地从我们眼前消失。
SEEN1427	2277	如果真是那样…
SEEN1427	2279	我觉得，那一定会非常悲伤。
SEEN1428	833	「＊Ａ！」
SEEN1428	836	「＊Ｂ！」
SEEN1428	952	，嗖。
SEEN1428	954	，啪。
SEEN1428	956	，嗖。
SEEN1428	958	，啪。
SEEN1428	1222	她甚至还没来得及在这所学校交到朋友…就遇上了事故。
SEEN1428	1224	…抽泣。
SEEN1428	1226	旁边传来抽泣声。
SEEN1428	1305	「＊Ａ虽然说话很严厉，其实是个非常温柔的人。」
SEEN1428	1308	「＊Ｂ虽然说话很严厉，其实是个非常温柔的人。」
