scene	code_index	zh_body
SEEN0426	321	然后…一整天都没有任何人坐到那个座位上。
SEEN0426	1226	是在说杏或者智代吗。
SEEN0426	1738	…我这是被算计了吧。
SEEN0426	1937	可是，我为什么会被卷进这种麻烦事里啊…。
SEEN0428	899	「不去。再见。」\n…砰。
SEEN0428	1694	我想起为数不多的几个熟人。
SEEN0428	1697	资料室里的那家伙…一看就是彻头彻尾的文科生啊…。
SEEN0428	1700	那换成那家伙怎么样…。
SEEN0428	1702	雕刻少女…风子。
SEEN0428	1704	至少给我的印象是，她动作挺敏捷的…。
SEEN0428	1713	应该行…
SEEN0428	1715	吧？？
SEEN0428	1717	算了。总比其他动作迟钝的女生强吧…。
SEEN0428	2328	风子抱起雕到一半的木块…
SEEN0428	2344	啪——————！
SEEN0428	2347	然后用尽全力砸在春原头上。
SEEN0428	2351	我抓住春原的后脑勺，再次把他凑到风子面前。
SEEN0428	2367	这次，她把木块横着拉到身后…
SEEN0428	2383	啪——————！
SEEN0428	2386	使尽全力挥了出去。
SEEN0428	2654	他一把抓住风子的手臂，将她拉近。
SEEN0428	2670	啪——————！
SEEN0428	2673	春原又被木块打了一下。
SEEN0428	3366	\n被头盔猛敲了一下。
SEEN0429	1419	最后出现的是美佐枝。
SEEN0429	3962	不，拐弯了。是一记朝胸口钻来的曲球。
SEEN0429	5300	防守万无一失。
SEEN0429	5317	第五棒打出游击方向的滚地球。
SEEN0429	5319	杏轻松处理掉了。
SEEN0429	5321	中心打线结束，接下来大概又要开始大叔的三振秀了。
SEEN0429	5323	第六棒站进打击区。
SEEN0429	5325	砰！
SEEN0429	5327	挥棒落空。
SEEN0429	5329	第二球还是直球。
SEEN0429	5331	呼！
SEEN0429	5333	大力挥棒，却连擦都没擦到。
SEEN0429	5832	大家的时间一直凑不到一起。
SEEN0429	5835	我还听说古河发了烧，开始请假不来学校。
SEEN0429	5839	我还听说古河又发了烧，再次开始请假不来学校。
SEEN0429	5842	然后，我们毕业了。
SEEN0429	5844	没有留下什么遗憾…什么都没有。
SEEN0429	5846	因为我一直只是懒散地混日子。
SEEN0429	5870	所有人都已经快要放弃了。
SEEN0429	5926	「投手…
SEEN0429	5928	古河渚。」
SEEN0429	6273	投了出去。
SEEN0429	6900	三局上半。
SEEN0429	6902	古河继续投球。
SEEN0429	6905	第一个打者漂亮地没打好，击成二垒方向的高飞球。芽衣轻松接住。
SEEN0429	6909	第一个打者漂亮地没打好，击成二垒方向的高飞球。早苗有惊无险地接住。
SEEN0429	6912	下一个打者完全抓准了球，不过幸运的是打成三垒平飞球。美佐枝正面把球接住。
SEEN0429	6914	轮到第九棒。他第一球就用力拉打。
SEEN0429	6916	球朝投手丘…古河正面弹了过去。
SEEN0429	6918	古河跳了起来，在头顶高处把球接住。
SEEN0429	7363	三振。
SEEN0429	8298	早苗！
SEEN0429	8454	「嗯。快把球传回来。」
SEEN0429	8867	我用触击把跑者送上二垒！
SEEN0429	9028	我拍了拍春原的后背。
SEEN0429	9190	高高举起的是装着白球的手套。
SEEN0429	9372	轮到我们下半局进攻。
SEEN0429	9516	「别对一个$S061（哔————）$S…岁的女人加『小』来叫啊啊啊！」
SEEN0429	9567	「原来你已经$S061（嘎嘎嘎嘎）$S…岁了啊…」
SEEN0429	9583	「原来你已经$S061（嘎嘎嘎嘎嘎）$S…岁了啊…」
SEEN0429	9599	（原来已经$S061『每次都老一套的……』$S…岁了啊…）
SEEN0429	9615	（原来已经$S061「哈——啾！」$S…岁了啊…）
SEEN0429	10142	「哎呀，美佐枝，原来你已经$S061（嘎嘎嘎嘎嘎）$S…岁了啊。」
SEEN0429	10919	偏高的直球。是诱球。
SEEN0429	10929	又是直球。
SEEN0429	11379	他干劲十足地走进打击区。
SEEN0429	12069	我也照着她的样子做。
SEEN0429	12130	我也照着她的样子做。
SEEN0429	12233	我也照着她的样子做。
SEEN0429	12842	杏看着回传球，在三垒停下。
SEEN0429	12844	无人出局，满垒。
SEEN0429	12847	只要一支安打就能再见比赛。
SEEN0429	12850	而接下来迎来的是最强打者——智代。
SEEN0429	13068	不，落下去了！
SEEN0429	13262	最糟糕的三杀。
SEEN0444	61	结果还是回到了家。
SEEN0444	63	和平时一样，一个人也没有。
SEEN0444	67	走进玄关，回到房间。和平时一样，一个人也没有。
SEEN0444	70	冷冷清清的家。
SEEN0444	72	没有一丝温暖的家。
SEEN0444	74	让人待不舒服的…别人居住的家。
SEEN0444	76	心情变得沉重起来。
SEEN0444	78	还是别去想了。
SEEN0444	80	我根本没有所谓的父母。
SEEN0444	82	也没有什么家人。
SEEN0444	85	就这么想着活下去吧。
SEEN0444	141	那么，我呢…
SEEN0444	143	长大后的我…也会一直没有家人地生活下去吗。
SEEN0444	145	那时的我，会变成什么样的人呢。
SEEN0444	183	刚换下制服，也许是累了，睡意便袭了上来。
SEEN0444	187	也许是累了，睡意袭了上来。
SEEN0444	190	我就这样倒在床上。
SEEN0444	239	眼前是一片白色的世界…
SEEN0444	262	对，是雪。
SEEN0444	264	直到现在，它仍不停落下，将我的身体染成白色。
SEEN0444	266	紧紧牵着的雪白的手。
SEEN0444	272	那张安稳沉睡的侧脸浮现出来。
SEEN0444	274	对…
SEEN0444	276	我和这个女孩两个人…一直待在一起。
SEEN0555	19	游戏书『这里是心跳☆学园』\n$S040※本书含有暴力场面及猎奇表现。
SEEN0555	23	你将成为高中生主人公，目标是俘获校园偶像雪野的芳心。\n来吧，ＬＥＴ’Ｓ心跳起来！
SEEN0555	25	我在校门前等待。这时，校园偶像雪野走了过来。
SEEN0555	35	「雪野，我喜欢你！」\n「我讨厌你这种人！」\n你被甩了！ＧＡＭＥＯＶＥＲ
SEEN0555	44	到了午休。雪野正在食堂吃饭。
SEEN0555	54	「雪野，我喜欢你！」\n「你这个男人真无聊！」\n你被甩了！ＧＡＭＥＯＶＥＲ
SEEN0555	63	已经放学了。啊，雪野要回去了。
SEEN0555	75	然后十年过去，你在工作单位遭到裁员，沦为无家可归者。
SEEN0555	79	雪野偶然从眼前走过。\n「雪…」本想叫住她，却中途放弃了。
SEEN0555	81	现在的我到底还能做什么。\n呵…真是可笑。
SEEN0555	84	雪野…要幸福啊…。\n我目送着她的背影。\nＧＡＭＥＯＶＥＲ
SEEN0555	92	「雪野！我从很久以前就一直喜欢你！」\n你鼓起勇气告白了！
SEEN0555	94	嘎呜。\n
SEEN0555	96	我「呀啊——！」\n被雪野咬住了！
SEEN0555	107	嘎吱嘎吱…呀啊——…\n你就这样被吃掉了！\nＧＡＭＥＯＶＥＲ
SEEN0555	116	嘿！我强行把她甩开。
SEEN0555	118	雪野倒在地上。她的身体，
