scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN1428	1310	％Ａ	％Ａ	「照れ屋さんなだけです」	`％Ａ@He's just too shy.
SEEN1428	1326	％Ａ	％Ａ	「本当はふぅちゃんのこと好きなんです」	`％Ａ@But deep down inside, he really likes Fu-chan.
SEEN1428	1472	％Ａ	％Ａ	「＊Ａさん、味方は怒鳴ったりしないです」	`％Ａ@＊Ａ-san, an ally would never yell like that.
SEEN1428	1475	％Ａ	％Ａ	「＊Ｂくん、味方は怒鳴ったりしないです」	`％Ａ@＊Ｂ-kun, an ally would never yell like that.
SEEN1428	1534	％Ａ	％Ａ	「＊Ａさん、何か悪いことでもしたんですか」	`％Ａ@＊Ａ-san, did you do something bad to her?
SEEN1428	1537	％Ａ	％Ａ	「＊Ｂくん、何か悪いことでもしたんですか」	`％Ａ@＊Ｂ-kun, did you do something bad to her?
SEEN1428	1542			プレゼントのヒトデをなくしてしまったことを根に持っているのだろうか。	Is she still angry at me for losing the starfish she gave me?
SEEN1428	1546			プレゼントのヒトデを人にやってしまったことを根に持っているのだろうか。	Is she still angry at me for giving the starfish she gave me to someone else?
SEEN1428	1549			でも、それ以外に思い当たる節はない。	I can't think of anything other than that.
SEEN1428	1650			プレゼントのヒトデをなくしてしまったことを根に持っているのだろうか。	Is she still angry at me for losing the starfish she gave me?
SEEN1428	1654			プレゼントのヒトデを人にやってしまったことを根に持っているのだろうか。	Is she still angry at me for giving the starfish she gave me to someone else?
SEEN1428	1657			まあ、それ以外にも思い当たる節がないことはない。	Well, I guess that wasn't the only ❝bad❞ thing I've done to her.
SEEN1428	2133	％Ａ	％Ａ	「あの、＊Ａさん、これからどうしますかっ」	`％Ａ@＊Ａ-san, what are we going to do now?
SEEN1428	2136	％Ａ	％Ａ	「あの、＊Ｂくん、これからどうしますかっ」	`％Ａ@＊Ｂ-kun, what are we going to do now?
SEEN1428	2763			…こいつはマジで、春原がゲイになったと信じているのだ。	...Nagisa must genuinely believe that Sunohara has turned gay on me.
SEEN1428	2931	＊Ｂ	＊Ｂ	「ゲイだってこと…」	`＊Ｂ@...attracted to me...
SEEN1428	3026	春原	春原	「細かいことに突っ込むな！」	`Sunohara@This from the demon who falsely outs his friends!
SEEN1428	3497	％Ａ	％Ａ	「＊Ａさん、どうしましょう。とんでもないことになってしまいました」	`％Ａ@＊Ａ-san, what should we do? Things are getting out of hands.
SEEN1428	3500	％Ａ	％Ａ	「＊Ｂくん、どうしましょう。とんでもないことになってしまいました」	`％Ａ@＊Ｂ-kun, what should we do? Things are getting out of hands.
SEEN1428	3558	％Ａ	％Ａ	「ああっ、それでは逆にふぅちゃんのほうが有利です」	`％Ａ@Yes, but then Fu-chan will have the advantage.
SEEN1428	3561	％Ａ	％Ａ	「どうしましょう、＊Ａさん」	`％Ａ@What should we do, ＊Ａ-san?
SEEN1428	3564	％Ａ	％Ａ	「どうしましょう、＊Ｂくん」	`％Ａ@What should we do, ＊Ｂ-kun?
SEEN1428	3585	％Ａ	％Ａ	「でも、負けたら、＊Ａさんが…」	`％Ａ@But if she loses, ＊Ａ-san will...
SEEN1428	3588	％Ａ	％Ａ	「でも、負けたら、＊Ｂくんが…」	`％Ａ@But if she loses, ＊Ｂ-kun will...
SEEN1428	4288	％Ａ	％Ａ	「＊Ａさん、邪魔してるみたいです」	`％Ａ@＊Ａ-san, it looks like you're trying to disturb him.
