scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN5418	1282			俺は床で横になる。	I lie down on the floor.
SEEN5418	1284			ちょっと冷たかったが、すぐに慣れた。	The chilly tiles startle me at first, but it doesn't take long for my body to get used to the temperature.
SEEN5418	1327			目を覚ます。	I wake up.
SEEN5418	1329			どれだけ寝ていたのだろうか。時計を見る。	How long did I sleep for? My eyes turn to the clock.
SEEN5418	1331			すでに放課後だった。	School is already over.
SEEN5419	152			専門書を読んで笑っている…。	I can't imagine how a technical book could possibly bring that laughter out of anyone.
SEEN5419	155			なんとなく、図書室で会ったあいつを思い出す。	She reminds me of that girl I met in the library.
SEEN5419	157			本に囲まれてる奴は、みんな、こんなふうに一風変わっているのだろうか…。	I wonder if being a bookworm could make a person so different...
SEEN5419	159			そりゃ、こんなところにひとりで籠もってる奴だ。他人とは違う感性を持っていて当たり前か…。	Well, she's the kind who stays in a place like this all by herself. It wouldn't surprise me even if she's got a totally out-of-the-norm perception of things.
SEEN5419	163			ひとりでこんなところに籠もってる奴だ。他人とは違う感性を持っているのだろう。	She's the kind who stays in a place like this. Her perception of things must be totally out of the norm.
SEEN5419	166			そう考えると、急に隔たりを感じた。	As the thought floats up in my mind, I suddenly feel an invisible barrier standing between us.
SEEN5419	168			この学校では、どこにいっても、こんな奴らばかりだ。	You can find people like her everywhere in this school.
SEEN5419	172	宮沢	宫泽	「くすくす…	`Miyazawa@*Giggle* ...
SEEN5419	174			本当に、おかしいですね、この漫画」	It's really amusing, this manga.
SEEN5421	30			春原なら、何か知っているかもしれない。あの女生徒のことを。	Being Sunohara, he may know something about that female student.
SEEN5421	1252	春原・＊Ｂ	春原・＊Ｂ	「おまえとかよッ!!」\n$w「おまえとかよッ!!」	`Sunohara & ＊Ｂ@IT CAN'T BE YOU!\n$wIT CAN'T BE YOU!
SEEN5421	1286	春原・＊Ｂ	春原・＊Ｂ	「ちげーよっ！」\n$w「ちげーよっ！」	`Sunohara & ＊Ｂ@LIKE HELL WE ARE!\n$wLIKE HELL WE ARE!
SEEN5423	1312	＊Ｂ	＊Ｂ	「わかったよっ、やって一緒に寒い人間になればいいんだろ…」	`＊Ｂ@Fine! So I just have to do it and become a lonely dude like you, right...?
SEEN5423	1431			なんか小さいのがこっちを見ている。	A small-ish something is looking this way.
SEEN5423	2264	声・声	声音・声音	「あっ、＊Ｂ～、なにしてんの？」\n$w「＊Ａくん？」	`Voice & Voice@Ah, ＊Ｂ~ What are you doing there?\n$w＊Ａ-kun?
SEEN5423	2412	杏	杏	$S040（あんた…あたしが言ったこと意識してるでしょ～？）	`Kyou@$S040(You must be conscious of her now because of what I told you, right~?)
SEEN5423	2414	＊Ｂ	＊Ｂ	「いや…なんて言うか…神秘に触れた気分だ…」	`＊Ｂ@Nah... How should I put it... It's like I've just been in contact with something mystical...
SEEN5423	2430	杏	杏	「あははは、面白い表現するわねー」	`Kyou@Ahahaha, that's an interesting way to put it~
SEEN5423	2450			おまじないって、あなどれないな…。	I guess spells are not something to be taken lightly...
SEEN5423	2453			なにげに少しショックだった。	I'm having a small, but quite literal, shock.
SEEN5423	2455	声・声	声音・声音	「あっれー＊Ｂー、なにしてんの？」\n$w「＊Ａくん？」	`Voice & Voice@Is that you, ＊Ｂ―? What are you doing there?\n$w＊Ａ-kun?
SEEN5423	2457			――話しかけられたっ…。	―Someone just talked to me...!
SEEN5424	1322	春原・＊Ｂ	春原・＊Ｂ	「なんで、おまえとっ！」\n$w「なんで、おまえとっ！」	`Sunohara & ＊Ｂ@Why is it you?!\n$wWhy is it you?!
SEEN5424	1338	春原・＊Ｂ	春原・＊Ｂ	「ちっ…」\n$w「くっ…」	`Sunohara & ＊Ｂ@Tsk...\n$wGuh...
SEEN5424	1340			この後、無意味に２時間も真っ暗闇の体育倉庫で過ごすこととなる…。	We end up having to waste two hours inside the dark PE shed...
SEEN5424	1345			俺も腰を屈めて、机と水平に向かい合う。	I bend down to face the table.
SEEN5424	1347			そして、ギザ１０を縦に積み上げる。	Then, I make a jagged coin stand on top of another.
SEEN5424	1355			そっと…手を放す。	Now it's time to slowly move my hands away.
SEEN5424	1732			ぐあ…全身が古河の体で擦られる…。	Gah... Her lower body is rubbing against my body.
SEEN5424	1736			古河は俺の鼻先に息を吹きかけながら、体を揺すり続けた。	Furukawa's still trying to move her body. I can feel her rough breaths on my nose.
SEEN5424	1942	＊Ｂ	＊Ｂ	「オーケー…」	`＊Ｂ@Okay...
SEEN5424	1944	＊Ｂ	＊Ｂ	「じゃ、ズボンを下げて…」	`＊Ｂ@Now, pull down the pants...
SEEN5424	1954			女の子にズボンを脱がせるって…\n	Having your pants pulled down by a girl feels... 
SEEN5424	1956			ものすごくエッチだ…。	incredibly arousing...
SEEN5424	2064			そう…古河…	Right... Furukawa...
SEEN5424	2099			カチャーーーン…	*Kachi――ng*
SEEN5424	2199	＊Ｂ	＊Ｂ	（つーか、その古河の親父さんが、どういった理由でここに現れるわけよ？）	`＊Ｂ@(Now that I think about it, just why on earth would Furukawa's dad appear at a place like this?)
SEEN5424	2201	＊Ｂ	＊Ｂ	（ありえねぇよ…）	`＊Ｂ@(It's impossible...)
SEEN5424	2203			ゴロゴロゴロゴローーーーッ！	*Rollrollrollrollroll*
SEEN5424	2205			突然、床を何かが転がっていく音。	Suddenly, the sounds of something rolling on the ground reach my ears.
SEEN5424	2222	男	男人	「ホーールドアップ！」	`Man@Hands where I can see them!
SEEN5424	2228			見たこともない男が銃口をこちらに向けて立っていた。	A man I don't know is pointing a gun at me.
SEEN5424	2230			俺は驚きのあまり、一歩も動けない…。	This is too much of a surprise. My feet are cemented to the floor...
SEEN5424	2232	＊Ｂ	＊Ｂ	（あの銃…まさか、ホンモノ…!?）	`＊Ｂ@(That gun... Don't tell me it's the real thing...?!)
SEEN5424	2234			つーか、ホールドアップってことは、手を挙げないと撃たれるんじゃ…	Am I supposed to put my hands up in this scenario...?
SEEN5424	2250	男	男人	「ん…？」	`Man@Hm...?
SEEN5424	2252			男がグラサンを少しずらして、俺の顔を見た。	The man lowers his sunglasses and glares at my face.
SEEN5424	2255	男	男人	「ちっ…なんだ、素人か…」	`Man@Tsk... Just some kid...
SEEN5424	2293	男	男人	「ちっ…	`Man@Tch...
