scene	code_index	zh_body
SEEN3505	1301	「嗯… 只要跟你在一起的话…＊Ａ随便什么地方都行…」
SEEN3505	1303	她的脸是甜甜圈红的,当她说最后一句话的时候,脸朝下.
SEEN3505	1305	同时,她更紧地抓住我的手。
SEEN3505	1307	她的速度已经放慢了一点。
SEEN3505	1323	啊… 真他妈可爱…
SEEN3505	1325	她会跟我去任何地方…
SEEN3505	1327	等待,任何地方… ？ ？ 任何地点？
SEEN3505	1329	随便哪儿,嗯… ？
SEEN3505	1333	哦,狗屎,伙计, 这听起来令人兴奋！
SEEN3505	1351	「没有,什么都没有。 别着急」
SEEN3505	1383	即便如此,我们今天已经到过这里所有的注目地点.
SEEN3505	1385	到最后,我们无法去任何地方
SEEN3505	1387	所以,我们只是继续走的同时手。
SEEN3505	1389	她走得慢一点 以延长我们在一起的时间 哪怕只是一点点
SEEN3505	1391	我跟她的脚步吻合…
SEEN3505	1393	时间逐渐流逝…
SEEN3505	1395	即使我闭上眼睛 我也能从她的温暖中感觉到她就在我身边 这使我感到安慰和平静,语言无法描述。
SEEN3505	1397	然后,突然间,我感觉到手臂上有一道轻轻的拖拉.
SEEN3505	1620	「那这个朋友――…」
SEEN3505	1697	慢慢地,我把光标移向结婚这个词。
SEEN3505	1699	然而,突然间,我听到一个流行在我旁边。
SEEN3505	1702	同时,我感觉一阵微弱的热浪朝我飘去。
SEEN3505	1721	我转身看,发现藤林在那里沸腾。
SEEN3505	1723	"在恐慌中,我滚动到""爱人""这个词,并点击确认按钮。"
SEEN3505	1726	*巴布隆姆*
SEEN3505	1728	菜单的文字随声音效果的回声而淡出,屏幕上只留下星星和夜空.
SEEN3505	1939	我的视野现在充满了藤林脸…
SEEN3505	1942	一瞬间,我想起我做了什么杏前天…
SEEN3505	1944	不过…
SEEN3505	1946	这不是练习…
SEEN3505	1949	我抓紧了
SEEN3505	1951	一个女孩的肩膀… 真的很柔软,因为他们是多么柔弱…
SEEN3505	1953	我能感觉到温暖渗出她的衣服。
SEEN3505	2380	今日乐事.
SEEN3505	2383	我真的这么想。
SEEN3505	2401	当我回到我的房间, 我看着我桌子的表面。
SEEN3505	2403	那里坐着一个整齐的包包.
SEEN3505	2405	这是我昨天买的
SEEN3505	2407	尽管我把它放在了这么明显的地方…
SEEN3505	2409	嗯… 没关系 我可以随时给她的
SEEN3505	2411	如果我马上给她两样东西 可能就麻烦了藤林越多越难
SEEN3505	2413	毕竟,她已经 如此激动地只得到塔罗牌。
SEEN3505	2437	我不得不感谢杏对于这个。
SEEN3505	2439	我等会再给她这个
SEEN3505	2441	如果我把它放进我的书包里,我就可以随时送给她.
SEEN3505	2623	啊！」
SEEN3505	2785	是啊,如果我不得不挑 介于我是否喜欢她 或者介于… 我会说我喜欢她」
SEEN3505	3128	「不,这只是…＊Ａ我想有更多的时间…
SEEN3505	3130	和你单独相处」
SEEN3506	761	$S081* 窝*
SEEN3507	43	午休时.
SEEN3507	2069	她会和他约会…
SEEN3508	628	我们一遍又一遍地吸引着那些走进学校大门的学生的注意,
SEEN3508	630	或那些吃过午饭,正在教室外看的人。
SEEN3508	847	脸颊有点脸红藤林然后从她拿着的橙汁盒里喝
SEEN3508	863	当我把注意力转向杏在教学楼里 她再也看不到了
SEEN3508	865	我猜她… 离开了…
SEEN3508	867	我从我手里拿的咖喱面包里吃了一口
SEEN3508	888	虽然我咀嚼得相当好,但仍然很难吞下去…
SEEN3508	908	一天的课结束后,教室经历了一场活动风暴,然后很快恢复了原来的平静.
SEEN3508	910	一个接一个,我的同学们离开房间.
SEEN3508	912	藤林已经不在教室里了
SEEN3508	914	因为她去参加创始人节和刚刚当选的新学生会的会议.
SEEN3508	917	…这提醒了我。智代当选新一届学生会主席.
SEEN3508	919	我想她成功达到了目标
SEEN3508	921	正如我所想,她注定要走一条 不同于我的道路…
SEEN3508	924	我想我应该等待藤林现在…
SEEN3508	926	我深为叹息,抓住我的包,离开教室。
SEEN3509	132	$S081*温*
SEEN3509	311	「对…
SEEN3509	327	等等！　先不说这个，我的摩托车呢?!」
SEEN3509	519	*鲁尔夫*
SEEN3509	521	*鲁尔夫*
SEEN3509	615	让女朋友担心是最糟糕的,不是吗？
SEEN3509	1432	「摆…\n$w摆…」
SEEN3510	127	$S040「嘿,发生什么事了？」
SEEN3510	129	$S040「对不对？＊Ａ和一个班上的人约会？」
SEEN3510	131	$S040「他跟班长的妹妹约会,是吗？」
SEEN3510	133	$S040「我听说他有两步走」
SEEN3510	245	$S040「嘿,真的吗？」
SEEN3510	247	$S040「你是说他真的有两步走？」
SEEN3510	249	$S040「实际上,他有没有和他们俩约会？」
SEEN3510	251	$S040「他到底在找谁？」
SEEN3510	1760	藤林笑着…
SEEN3510	1762	她笑着看着我…
SEEN3510	1764	这不应该有什么问题…
SEEN3510	1766	一点不对劲…
SEEN3510	1768	不过…
SEEN3510	1788	…当然…
SEEN3510	1790	不知道为什么… 感觉有点不对劲…
SEEN3510	1792	每次我看着她的笑容… 我内心的内疚感…
SEEN3511	566	$S040「…嘿… 所以他们真的要出去了,不是吗？」
SEEN3511	568	$S040「…所以昨天那玩意不是开玩笑的,是吧？」
SEEN3511	570	$S040「…不管怎么说,他真的有两步之遥…」
SEEN3511	572	$S040「其实,班级的普鲁兹 感觉是不是更像他最好的女孩？」
SEEN3511	574	$S040「我其实是为了藤林…」
SEEN3511	810	然后――…。
SEEN3511	1406	我微弱地听到她的呼吸 通过她的鼻子。
SEEN3511	1408	与此同时,我可以感觉到我的心 猛烈地跳动。
SEEN3511	1411	吻是如此的热情, 它使我的思想变成一片空白… 以至于我几乎忘了我在哪里。
SEEN3511	1429	嘴唇仍然重叠 我慢慢睁开眼睛
SEEN3511	1431	椋脸无法比现在更接近我
SEEN3511	1433	当然 毕竟我们在接吻…
SEEN3511	1435	你不能再靠近那个…
SEEN3511	1438	*鲁斯特尔*
SEEN3511	1461	我一看就离开椋.
SEEN3511	1463	走到她身后不远的地方
SEEN3511	1465	我一看那里,我的眼睛就好像要爆裂一样。
SEEN3511	1467	有一个学生,穿着她的制服, 看着这边。
SEEN3511	1469	虽然我见过她的脸很多次了 这是我第一次看到这样的表情…
SEEN3511	1471	她的眼睛睁大, 她的身体被冻结…
SEEN3511	1473	她看起来随时会流泪
SEEN3511	1533	「这让我觉得很尴尬 如果你… 继续看着我的脸…」
SEEN3511	1535	「是的… 对不起…」
SEEN3511	1555	「有人在这里吗？」
SEEN3511	1557	「是吗？」
SEEN3511	1573	「你好像在四处看」
SEEN3511	1591	注意戒备椋我看着方向杏已经跑了。
SEEN3511	1593	她再也看不见了
SEEN3511	1595	「这儿没人…」
