scene	code_index	zh_body
SEEN2506	3861	「风子…
SEEN2506	3877	已经到了」
SEEN2506	3893	「风子也会有所帮助」
SEEN2506	3962	「我不是告诉过你吗？ 我们这样做只是因为我想这样做」
SEEN2506	3964	「如果有人应该道歉,那就是我。 至少你跟我来」
SEEN2506	4371	「*缅甸*」
SEEN2506	4513	「*缅甸*」
SEEN2506	4570	「*缅甸*」
SEEN2506	4699	「и…
SEEN2506	4701	我尽力了…
SEEN2506	4703	在追赶… 难道我没有… ？」
SEEN2507	214	「*缅甸*」
SEEN2507	538	「*缅甸*」
SEEN2508	168	智代 坂上.
SEEN2508	289	是一个男人。
SEEN2508	469	在放学后的教室里 我不知怎么地觉得 她只是把自己的激情…
SEEN2508	471	试图找到一个替代 她将要失去的所有愉快的记忆。
SEEN2511	1910	*巴马*
SEEN2511	1964	我踢他回来智代.
SEEN2511	2052	*巴马*
SEEN2511	2115	杏碰巧路过, 扔一个字典春原脸
SEEN2511	2121	* 呜呼*
SEEN2511	2203	*巴马*
SEEN2511	2256	「星鱼化了！
SEEN2511	2258	这其实没什么意义」
SEEN2511	2265	「华哥！ 奇怪的东西飞到我头上了！」
SEEN2511	2270	这时路过的风子用木雕狠狠砸了春原的脑袋。
SEEN2511	2276	*卡巴马*
SEEN2511	2358	*巴马*
SEEN2511	2422	咚！
SEEN2511	2504	*巴马*
SEEN2511	2564	其中一个给春原一个身体爆炸。
SEEN2511	2570	*斯里兰卡*
SEEN2511	2652	*巴马*
SEEN2511	2714	*图姆*
SEEN2511	2796	*巴马*
SEEN2511	2850	「霍华德！」
SEEN2511	2859	「你在开玩笑吗？」
SEEN2511	2939	*巴马*
SEEN2511	2982	春原飞翔是因为…智代脚踢
SEEN2511	2998	他滑过走廊 然后撞到墙上
SEEN2511	3015	他滑过走廊 然后撞到墙上
SEEN2511	3018	「哦,街头表演者？」
SEEN2511	3482	但他们没有时间感到惊讶.
SEEN2511	3498	智代跃起飞翔空中.
SEEN2511	3500	然后她的身体转身转身
SEEN2511	3502	同时,
SEEN2511	3504	我听到一个裂缝的声音,
SEEN2511	3507	她的圆顶球踢中了那家伙的下巴
SEEN2511	3509	他像另一个人一样跪下
SEEN2511	3514	智代捡起熊头再放.
SEEN2511	3531	「风子…
SEEN2511	3547	没能及时赶到」
SEEN2511	3563	「不,等等,如果说风子遇到这种事,结果就不好了！」
SEEN2511	3579	「好吧,那么说」
SEEN2511	3637	古河这是唯一一个 困惑在这种情况。
SEEN2511	3641	这女孩是唯一一个 困惑在这种情况。
SEEN2511	3644	她一定觉得这都是她的错 发生了可怕的事情
SEEN2511	4648	「我想我今天会和他玩」
SEEN2511	4650	「真的吗？
SEEN2511	4652	他真是个负担」
SEEN2511	5262	我无法解脱.
SEEN2511	5264	因为她为她身边的人制造了这么多麻烦
SEEN2511	5266	背叛他们所有的期望, 只为像我这样的人。
SEEN2511	5268	在我的手上…
SEEN2511	5272	冰激凌继续融化
SEEN2513	303	「风子…
SEEN2513	305	已经到了」
SEEN2513	321	「那个…」
SEEN2514	171	「好像…
SEEN2514	173	唯我一人行脚」
SEEN2514	192	「有什么不对吗？ 你为什么不否认？」
SEEN2514	1143	不知道是什么样子智代电话的另一端是接收器
SEEN2514	1145	我无法想象智代当她抱怨这种小事时的脸
SEEN2514	1400	「海报上写过你的名字吗？」
SEEN2514	1836	「好吧,我懂了,我懂了,我懂了,我懂了」
SEEN2514	1840	「所以说…
SEEN2514	1842	请现在说这是个笑话」
SEEN2514	1844	「我不是说过 我不喜欢这样伤心吗？」
SEEN2514	2084	不是爱」
SEEN2514	2120	我们分手吧」
SEEN2514	2281	智代…
SEEN2514	3478	「你没印象吗？」
SEEN2514	3494	「闭上眼睛…
SEEN2514	3496	我相信你会展翅…
SEEN2514	3498	色情电影」
SEEN2514	4295	我只能笑一个
SEEN2514	4436	冬天来临了
SEEN2514	4622	做蠢事的时间已经过去了
SEEN2514	5047	…＊Ｂ.
SEEN2514	5093	如果是这样的话
SEEN2514	5209	当时我让你开心了吗？」
SEEN2514	5225	即使在这个女孩的美丽头发。
SEEN2514	5311	我仍然有他们,即使现在。
SEEN2514	5337	「所以,请决定…
SEEN2514	5339	＊Ｂ」
SEEN3001	247	这是只野猪…
SEEN3417	35	　　　$S036$S036*会议室*
SEEN3417	39	　　$S040$S040*会议室*
SEEN3417	43	　$S044$S044*会议室*
SEEN3417	53	　$S081$S081*温*
SEEN3417	366	$S065*温*
SEEN3417	522	$S040咚…。
SEEN3417	565	$S040咚…。
SEEN3417	590	$S040咚…。
SEEN3417	599	$S040咚…。
SEEN3417	620	$S040咚…
SEEN3417	624	$S040咚…。
SEEN3417	710	$S081*击打*
SEEN3417	834	$S038(因为禁止骑自行车去学校,如果老师发现的话,那将是极大的痛苦！)
SEEN3417	852	$S038（你在说什么？ 现在我买了它,我当然想用它！)
SEEN3417	872	$S038(无论如何,关于我骑自行车去学校的事 是一个非常非常秘密的秘密！ )
SEEN3417	1177	「你们…」
SEEN3417	1179	「你真的想死吗？
SEEN3417	1181	要我掐你20分钟 直到我差点打断你的脖子？
SEEN3417	1183	是吗？」
SEEN3418	586	「这是怎么回事？ 你是来看你妹妹的吗？」
SEEN3418	3460	「是吗？\n$w是吗？」
SEEN3418	3717	$S081*炸弹*
SEEN3418	3812	啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
